PMCID,PMID,NCTID,PMIDs,Randomized,RCT,PMCFILE
PMC3206890,22073240,./NCT0193xxxx/NCT01930422.xml:,<PMID>22073240</PMID>,<allocation>Randomized</allocation>,True,PMC3206890.nxml
PMC3702960,22356293,./NCT0193xxxx/NCT01930422.xml:,<PMID>22356293</PMID>,<allocation>Randomized</allocation>,True,PMC3702960.nxml
PMC3181726,16262208,./NCT0283xxxx/NCT02832401.xml:,<PMID>16262208</PMID>,<allocation>Randomized</allocation>,True,PMC3181726.nxml
PMC2194090,12900517,./NCT0061xxxx/NCT00614874.xml:,<PMID>12900517</PMID>,<allocation>Non-Randomized</allocation>,False,PMC2194090.nxml
PMC3538174,23044768,./NCT0227xxxx/NCT02273635.xml:,<PMID>23044768</PMID>,<allocation>Randomized</allocation>,True,PMC3538174.nxml
PMC4021597,24655808,./NCT0227xxxx/NCT02273635.xml:,<PMID>24655808</PMID>,<allocation>Randomized</allocation>,True,PMC4021597.nxml
PMC1576321,17002504,./NCT0323xxxx/NCT03238131.xml:,<PMID>17002504</PMID>,<allocation>Randomized</allocation>,True,PMC1576321.nxml
PMC1581475,17093357,./NCT0052xxxx/NCT00523510.xml:,<PMID>17093357</PMID>,<allocation>Non-Randomized</allocation>,False,PMC1581475.nxml
PMC2292423,18317727,./NCT0204xxxx/NCT02047643.xml:,<PMID>18317727</PMID>,<allocation>Randomized</allocation>,True,PMC2292423.nxml
PMC2551669,18591396,./NCT0204xxxx/NCT02047643.xml:,<PMID>18591396</PMID>,<allocation>Randomized</allocation>,True,PMC2551669.nxml
PMC2858164,20200307,./NCT0204xxxx/NCT02047643.xml:,<PMID>20200307</PMID>,<allocation>Randomized</allocation>,True,PMC2858164.nxml
PMC2571055,18689694,./NCT0266xxxx/NCT02660242.xml:,<PMID>18689694</PMID>,<allocation>Randomized</allocation>,True,PMC2571055.nxml
PMC3714511,23514728,./NCT0266xxxx/NCT02660242.xml:,<PMID>23514728</PMID>,<allocation>Randomized</allocation>,True,PMC3714511.nxml
PMC4032262,24858952,./NCT0266xxxx/NCT02660242.xml:,<PMID>24858952</PMID>,<allocation>Randomized</allocation>,True,PMC4032262.nxml
PMC4232875,24965376,./NCT0309xxxx/NCT03090451.xml:,<PMID>24965376</PMID>,<allocation>Randomized</allocation>,True,PMC4232875.nxml
PMC3105449,21492496,./NCT0326xxxx/NCT03263403.xml:,<PMID>21492496</PMID>,<allocation>Randomized</allocation>,True,PMC3105449.nxml
PMC4929086,27086142,./NCT0326xxxx/NCT03263403.xml:,<PMID>27086142</PMID>,<allocation>Randomized</allocation>,True,PMC4929086.nxml
PMC1590013,16999856,./NCT0287xxxx/NCT02876965.xml:,<PMID>16999856</PMID>,<allocation>Randomized</allocation>,True,PMC1590013.nxml
PMC3399085,21812912,./NCT0204xxxx/NCT02049762.xml:,<PMID>21812912</PMID>,<allocation>Randomized</allocation>,True,PMC3399085.nxml
PMC2723183,19648930,./NCT0259xxxx/NCT02590068.xml:,<PMID>19648930</PMID>,<allocation>Non-Randomized</allocation>,False,PMC2723183.nxml
PMC3409588,21478870,./NCT0259xxxx/NCT02590068.xml:,<PMID>21478870</PMID>,<allocation>Non-Randomized</allocation>,False,PMC3409588.nxml
PMC3608160,23497356,./NCT0259xxxx/NCT02590068.xml:,<PMID>23497356</PMID>,<allocation>Non-Randomized</allocation>,False,PMC3608160.nxml
PMC4053721,24485249,./NCT0259xxxx/NCT02590068.xml:,<PMID>24485249</PMID>,<allocation>Non-Randomized</allocation>,False,PMC4053721.nxml
PMC1599731,17002789,./NCT0300xxxx/NCT03005860.xml:,<PMID>17002789</PMID>,<allocation>Randomized</allocation>,True,PMC1599731.nxml
PMC4009629,24803747,./NCT0300xxxx/NCT03005860.xml:,<PMID>24803747</PMID>,<allocation>Randomized</allocation>,True,PMC4009629.nxml
PMC2360134,17406348,./NCT0116xxxx/NCT01168284.xml:,<PMID>17406348</PMID>,<allocation>Randomized</allocation>,True,PMC2360134.nxml
PMC3956794,24648685,./NCT0307xxxx/NCT03076320.xml:,<PMID>24648685</PMID>,<allocation>Randomized</allocation>,True,PMC3956794.nxml
PMC4310025,25533576,./NCT0307xxxx/NCT03076320.xml:,<PMID>25533576</PMID>,<allocation>Randomized</allocation>,True,PMC4310025.nxml
PMC2708183,19545360,./NCT0167xxxx/NCT01673165.xml:,<PMID>19545360</PMID>,<allocation>Non-Randomized</allocation>,False,PMC2708183.nxml
PMC2933127,20835557,./NCT0256xxxx/NCT02565485.xml:,<PMID>20835557</PMID>,<allocation>Randomized</allocation>,True,PMC2933127.nxml
PMC3153335,19839772,./NCT0347xxxx/NCT03475225.xml:,<PMID>19839772</PMID>,<allocation>Randomized</allocation>,True,PMC3153335.nxml
PMC3568854,23431293,./NCT0347xxxx/NCT03475225.xml:,<PMID>23431293</PMID>,<allocation>Randomized</allocation>,True,PMC3568854.nxml
PMC3899026,23883699,./NCT0347xxxx/NCT03475225.xml:,<PMID>23883699</PMID>,<allocation>Randomized</allocation>,True,PMC3899026.nxml
PMC2150389,9649151,./NCT0172xxxx/NCT01728155.xml:,<PMID>9649151</PMID>,<allocation>Randomized</allocation>,True,PMC2150389.nxml
PMC2150403,9649137,./NCT0172xxxx/NCT01728155.xml:,<PMID>9649137</PMID>,<allocation>Randomized</allocation>,True,PMC2150403.nxml
PMC2292494,17943276,./NCT0172xxxx/NCT01728155.xml:,<PMID>17943276</PMID>,<allocation>Randomized</allocation>,True,PMC2292494.nxml
PMC2360301,17579628,./NCT0172xxxx/NCT01728155.xml:,<PMID>17579628</PMID>,<allocation>Randomized</allocation>,True,PMC2360301.nxml
PMC2364087,11506492,./NCT0172xxxx/NCT01728155.xml:,<PMID>11506492</PMID>,<allocation>Randomized</allocation>,True,PMC2364087.nxml
PMC2567095,18766186,./NCT0172xxxx/NCT01728155.xml:,<PMID>18766186</PMID>,<allocation>Randomized</allocation>,True,PMC2567095.nxml
PMC2694415,19401703,./NCT0172xxxx/NCT01728155.xml:,<PMID>19401703</PMID>,<allocation>Randomized</allocation>,True,PMC2694415.nxml
PMC3121089,21738845,./NCT0271xxxx/NCT02711904.xml:,<PMID>21738845</PMID>,<allocation>Randomized</allocation>,True,PMC3121089.nxml
PMC3632172,22187469,./NCT0197xxxx/NCT01978951.xml:,<PMID>22187469</PMID>,<allocation>Randomized</allocation>,True,PMC3632172.nxml
PMC2637301,18835437,./NCT0262xxxx/NCT02628054.xml:,<PMID>18835437</PMID>,<allocation>Randomized</allocation>,True,PMC2637301.nxml
PMC1617086,17020606,./NCT0263xxxx/NCT02630342.xml:,<PMID>17020606</PMID>,<allocation>Randomized</allocation>,True,PMC1617086.nxml
PMC2908445,20225122,./NCT0263xxxx/NCT02630342.xml:,<PMID>20225122</PMID>,<allocation>Randomized</allocation>,True,PMC2908445.nxml
PMC2910600,20668659,./NCT0308xxxx/NCT03083795.xml:,<PMID>20668659</PMID>,<allocation>Randomized</allocation>,True,PMC2910600.nxml
PMC3263871,22228744,./NCT0308xxxx/NCT03083795.xml:,<PMID>22228744</PMID>,<allocation>Randomized</allocation>,True,PMC3263871.nxml
PMC5002050,27566328,./NCT0308xxxx/NCT03083795.xml:,<PMID>27566328</PMID>,<allocation>Randomized</allocation>,True,PMC5002050.nxml
PMC5267313,27927693,./NCT0308xxxx/NCT03083795.xml:,<PMID>27927693</PMID>,<allocation>Randomized</allocation>,True,PMC5267313.nxml
PMC1618856,17020620,./NCT0066xxxx/NCT00668174.xml:,<PMID>17020620</PMID>,<allocation>Randomized</allocation>,True,PMC1618856.nxml
PMC2271133,18398491,./NCT0282xxxx/NCT02823899.xml:,<PMID>18398491</PMID>,<allocation>Randomized</allocation>,True,PMC2271133.nxml
PMC1626445,17054796,./NCT0039xxxx/NCT00397150.xml:,<PMID>17054796</PMID>,<allocation>Randomized</allocation>,True,PMC1626445.nxml
PMC2614965,18986539,./NCT0039xxxx/NCT00397150.xml:,<PMID>18986539</PMID>,<allocation>Randomized</allocation>,True,PMC2614965.nxml
PMC2770560,19828031,./NCT0039xxxx/NCT00397150.xml:,<PMID>19828031</PMID>,<allocation>Randomized</allocation>,True,PMC2770560.nxml
PMC2826309,20205864,./NCT0039xxxx/NCT00397150.xml:,<PMID>20205864</PMID>,<allocation>Randomized</allocation>,True,PMC2826309.nxml
PMC2867794,20353561,./NCT0039xxxx/NCT00397150.xml:,<PMID>20353561</PMID>,<allocation>Randomized</allocation>,True,PMC2867794.nxml
PMC2987848,20977712,./NCT0039xxxx/NCT00397150.xml:,<PMID>20977712</PMID>,<allocation>Randomized</allocation>,True,PMC2987848.nxml
PMC2987850,20977715,./NCT0039xxxx/NCT00397150.xml:,<PMID>20977715</PMID>,<allocation>Randomized</allocation>,True,PMC2987850.nxml
PMC2987851,20977716,./NCT0039xxxx/NCT00397150.xml:,<PMID>20977716</PMID>,<allocation>Randomized</allocation>,True,PMC2987851.nxml
PMC3090412,21573019,./NCT0039xxxx/NCT00397150.xml:,<PMID>21573019</PMID>,<allocation>Randomized</allocation>,True,PMC3090412.nxml
PMC3131393,21760916,./NCT0039xxxx/NCT00397150.xml:,<PMID>21760916</PMID>,<allocation>Randomized</allocation>,True,PMC3131393.nxml
PMC3183235,21372798,./NCT0039xxxx/NCT00397150.xml:,<PMID>21372798</PMID>,<allocation>Randomized</allocation>,True,PMC3183235.nxml
PMC3888383,24427264,./NCT0039xxxx/NCT00397150.xml:,<PMID>24427264</PMID>,<allocation>Randomized</allocation>,True,PMC3888383.nxml
PMC4285159,25053420,./NCT0039xxxx/NCT00397150.xml:,<PMID>25053420</PMID>,<allocation>Randomized</allocation>,True,PMC4285159.nxml
PMC1629006,17034633,./NCT0261xxxx/NCT02616484.xml:,<PMID>17034633</PMID>,<allocation>Randomized</allocation>,True,PMC1629006.nxml
PMC3040600,20920954,./NCT0261xxxx/NCT02616484.xml:,<PMID>20920954</PMID>,<allocation>Randomized</allocation>,True,PMC3040600.nxml
PMC3177176,21960965,./NCT0299xxxx/NCT02990793.xml:,<PMID>21960965</PMID>,"  in a 1:1 allocation ratio, with stratification on recruitment site and two levels of PTSD",False,PMC3177176.nxml
PMC3890093,24465281,./NCT0299xxxx/NCT02990793.xml:,<PMID>24465281</PMID>,"  in a 1:1 allocation ratio, with stratification on recruitment site and two levels of PTSD",False,PMC3890093.nxml
PMC4067287,24955766,./NCT0299xxxx/NCT02990793.xml:,<PMID>24955766</PMID>,"  in a 1:1 allocation ratio, with stratification on recruitment site and two levels of PTSD",False,PMC4067287.nxml
PMC4186758,25286380,./NCT0299xxxx/NCT02990793.xml:,<PMID>25286380</PMID>,"  in a 1:1 allocation ratio, with stratification on recruitment site and two levels of PTSD",False,PMC4186758.nxml
PMC4354335,25806002,./NCT0299xxxx/NCT02990793.xml:,<PMID>25806002</PMID>,"  in a 1:1 allocation ratio, with stratification on recruitment site and two levels of PTSD",False,PMC4354335.nxml
PMC4358071,25821435,./NCT0299xxxx/NCT02990793.xml:,<PMID>25821435</PMID>,"  in a 1:1 allocation ratio, with stratification on recruitment site and two levels of PTSD",False,PMC4358071.nxml
PMC4727473,26839865,./NCT0299xxxx/NCT02990793.xml:,<PMID>26839865</PMID>,"  in a 1:1 allocation ratio, with stratification on recruitment site and two levels of PTSD",False,PMC4727473.nxml
PMC3084876,21559334,./NCT0322xxxx/NCT03220178.xml:,<PMID>21559334</PMID>,<allocation>Randomized</allocation>,True,PMC3084876.nxml
PMC3227331,22145124,./NCT0322xxxx/NCT03220178.xml:,<PMID>22145124</PMID>,<allocation>Randomized</allocation>,True,PMC3227331.nxml
PMC3490032,22941277,./NCT0322xxxx/NCT03220178.xml:,<PMID>22941277</PMID>,<allocation>Randomized</allocation>,True,PMC3490032.nxml
PMC4427265,25999772,./NCT0322xxxx/NCT03220178.xml:,<PMID>25999772</PMID>,<allocation>Randomized</allocation>,True,PMC4427265.nxml
PMC4526955,26099267,./NCT0322xxxx/NCT03220178.xml:,<PMID>26099267</PMID>,<allocation>Randomized</allocation>,True,PMC4526955.nxml
PMC3912852,24600296,./NCT0276xxxx/NCT02761265.xml:,<PMID>24600296</PMID>,<allocation>Non-Randomized</allocation>,False,PMC3912852.nxml
PMC4155989,25210479,./NCT0276xxxx/NCT02761265.xml:,<PMID>25210479</PMID>,<allocation>Non-Randomized</allocation>,False,PMC4155989.nxml
PMC4459442,26056528,./NCT0276xxxx/NCT02761265.xml:,<PMID>26056528</PMID>,<allocation>Non-Randomized</allocation>,False,PMC4459442.nxml
PMC3918359,24579044,./NCT0237xxxx/NCT02378285.xml:,<PMID>24579044</PMID>,<allocation>Randomized</allocation>,True,PMC3918359.nxml
PMC1635730,17067392,./NCT0141xxxx/NCT01413451.xml:,<PMID>17067392</PMID>,<allocation>Non-Randomized</allocation>,False,PMC1635730.nxml
PMC2747536,12569378,./NCT0294xxxx/NCT02942745.xml:,<PMID>12569378</PMID>,<allocation>Randomized</allocation>,True,PMC2747536.nxml
PMC4239077,25411778,./NCT0294xxxx/NCT02942745.xml:,<PMID>25411778</PMID>,<allocation>Randomized</allocation>,True,PMC4239077.nxml
PMC2685134,19409095,./NCT0142xxxx/NCT01425502.xml:,<PMID>19409095</PMID>,<allocation>Randomized</allocation>,True,PMC2685134.nxml
PMC2569153,18519629,./NCT0187xxxx/NCT01872195.xml:,<PMID>18519629</PMID>,<allocation>Non-Randomized</allocation>,False,PMC2569153.nxml
PMC1636684,17042933,./NCT0081xxxx/NCT00817713.xml:,<PMID>17042933</PMID>,<allocation>Randomized</allocation>,True,PMC1636684.nxml
PMC2217668,18235853,./NCT0081xxxx/NCT00817713.xml:,<PMID>18235853</PMID>,<allocation>Randomized</allocation>,True,PMC2217668.nxml
PMC2640402,19055715,./NCT0294xxxx/NCT02942277.xml:,<PMID>19055715</PMID>,<allocation>Randomized</allocation>,True,PMC2640402.nxml
PMC1661646,18360581,./NCT0161xxxx/NCT01619150.xml:,<PMID>18360581</PMID>,<allocation>Randomized</allocation>,True,PMC1661646.nxml
PMC2453757,18384679,./NCT0161xxxx/NCT01619150.xml:,<PMID>18384679</PMID>,<allocation>Randomized</allocation>,True,PMC2453757.nxml
PMC2688214,19232065,./NCT0161xxxx/NCT01619150.xml:,<PMID>19232065</PMID>,<allocation>Randomized</allocation>,True,PMC2688214.nxml
PMC2807935,20052461,./NCT0161xxxx/NCT01619150.xml:,<PMID>20052461</PMID>,<allocation>Randomized</allocation>,True,PMC2807935.nxml
PMC3317932,22509280,./NCT0343xxxx/NCT03439670.xml:,<PMID>22509280</PMID>,<allocation>Randomized</allocation>,True,PMC3317932.nxml
PMC3646769,23667681,./NCT0343xxxx/NCT03439670.xml:,<PMID>23667681</PMID>,<allocation>Randomized</allocation>,True,PMC3646769.nxml
PMC3799580,24014378,./NCT0343xxxx/NCT03439670.xml:,<PMID>24014378</PMID>,<allocation>Randomized</allocation>,True,PMC3799580.nxml
PMC4182715,25271887,./NCT0343xxxx/NCT03439670.xml:,<PMID>25271887</PMID>,<allocation>Randomized</allocation>,True,PMC4182715.nxml
PMC4195829,25313409,./NCT0343xxxx/NCT03439670.xml:,<PMID>25313409</PMID>,<allocation>Randomized</allocation>,True,PMC4195829.nxml
PMC4403971,25641372,./NCT0343xxxx/NCT03439670.xml:,<PMID>25641372</PMID>,<allocation>Randomized</allocation>,True,PMC4403971.nxml
PMC4987691,27530235,./NCT0343xxxx/NCT03439670.xml:,<PMID>27530235</PMID>,<allocation>Randomized</allocation>,True,PMC4987691.nxml
PMC3462757,23056268,./NCT0327xxxx/NCT03279224.xml:,<PMID>23056268</PMID>,<allocation>Randomized</allocation>,True,PMC3462757.nxml
PMC1665233,16305946,./NCT0263xxxx/NCT02630108.xml:,<PMID>16305946</PMID>,<allocation>Randomized</allocation>,True,PMC1665233.nxml
PMC2582496,18852074,./NCT0263xxxx/NCT02630108.xml:,<PMID>18852074</PMID>,<allocation>Randomized</allocation>,True,PMC2582496.nxml
PMC4228784,24862299,./NCT0272xxxx/NCT02728635.xml:,<PMID>24862299</PMID>,<allocation>Non-Randomized</allocation>,False,PMC4228784.nxml
PMC4236419,25411583,./NCT0272xxxx/NCT02728635.xml:,<PMID>25411583</PMID>,<allocation>Non-Randomized</allocation>,False,PMC4236419.nxml
PMC3047833,21373312,./NCT0297xxxx/NCT02976480.xml:,<PMID>21373312</PMID>,<allocation>Randomized</allocation>,True,PMC3047833.nxml
PMC2895877,20372902,./NCT0207xxxx/NCT02071238.xml:,<PMID>20372902</PMID>,<allocation>Randomized</allocation>,True,PMC2895877.nxml
PMC2934608,20830201,./NCT0207xxxx/NCT02071238.xml:,<PMID>20830201</PMID>,<allocation>Randomized</allocation>,True,PMC2934608.nxml
PMC3708760,23829442,./NCT0207xxxx/NCT02071238.xml:,<PMID>23829442</PMID>,<allocation>Randomized</allocation>,True,PMC3708760.nxml
PMC3804026,23336609,./NCT0259xxxx/NCT02595307.xml:,<PMID>23336609</PMID>,<allocation>Randomized</allocation>,True,PMC3804026.nxml
PMC5364164,28392760,./NCT0329xxxx/NCT03290495.xml:,<PMID>28392760</PMID>,<allocation>Randomized</allocation>,True,PMC5364164.nxml
PMC2764722,19799783,./NCT0109xxxx/NCT01095380.xml:,<PMID>19799783</PMID>,<allocation>Randomized</allocation>,True,PMC2764722.nxml
PMC1687181,17137501,./NCT0344xxxx/NCT03447015.xml:,<PMID>17137501</PMID>,<allocation>Randomized</allocation>,True,PMC1687181.nxml
PMC3010667,21209784,./NCT0256xxxx/NCT02563353.xml:,<PMID>21209784</PMID>,<allocation>Randomized</allocation>,True,PMC3010667.nxml
PMC2671114,19351712,./NCT0293xxxx/NCT02939638.xml:,<PMID>19351712</PMID>,<allocation>Randomized</allocation>,True,PMC2671114.nxml
PMC2770384,19920977,./NCT0141xxxx/NCT01416415.xml:,<PMID>19920977</PMID>,<allocation>Randomized</allocation>,True,PMC2770384.nxml
PMC3265429,22196482,./NCT0343xxxx/NCT03434249.xml:,<PMID>22196482</PMID>,<allocation>Randomized</allocation>,True,PMC3265429.nxml
PMC1705479,17061066,./NCT0238xxxx/NCT02382380.xml:,<PMID>17061066</PMID>,<allocation>Non-Randomized</allocation>,False,PMC1705479.nxml
PMC3447142,22009576,./NCT0238xxxx/NCT02382380.xml:,<PMID>22009576</PMID>,<allocation>Non-Randomized</allocation>,False,PMC3447142.nxml
PMC3622739,23212275,./NCT0238xxxx/NCT02382380.xml:,<PMID>23212275</PMID>,<allocation>Non-Randomized</allocation>,False,PMC3622739.nxml
PMC4038922,24910619,./NCT0279xxxx/NCT02790034.xml:,<PMID>24910619</PMID>,<allocation>Randomized</allocation>,True,PMC4038922.nxml
PMC3905190,24306083,./NCT0230xxxx/NCT02308371.xml:,<PMID>24306083</PMID>,<allocation>Non-Randomized</allocation>,False,PMC3905190.nxml
PMC2783143,19946498,./NCT0120xxxx/NCT01208142.xml:,<PMID>19946498</PMID>,<allocation>Randomized</allocation>,True,PMC2783143.nxml
PMC3162946,21835014,./NCT0272xxxx/NCT02727530.xml:,<PMID>21835014</PMID>,<allocation>Randomized</allocation>,True,PMC3162946.nxml
PMC3860294,24228748,./NCT0272xxxx/NCT02727530.xml:,<PMID>24228748</PMID>,<allocation>Randomized</allocation>,True,PMC3860294.nxml
PMC3915729,24511517,./NCT0332xxxx/NCT03326297.xml:,<PMID>24511517</PMID>,<allocation>Randomized</allocation>,True,PMC3915729.nxml
PMC4050441,24898541,./NCT0332xxxx/NCT03326297.xml:,<PMID>24898541</PMID>,<allocation>Randomized</allocation>,True,PMC4050441.nxml
PMC4236471,25394549,./NCT0332xxxx/NCT03326297.xml:,<PMID>25394549</PMID>,<allocation>Randomized</allocation>,True,PMC4236471.nxml
PMC3112405,21595890,./NCT0348xxxx/NCT03488758.xml:,<PMID>21595890</PMID>,<allocation>Randomized</allocation>,True,PMC3112405.nxml
PMC4273321,25373935,./NCT0348xxxx/NCT03488758.xml:,<PMID>25373935</PMID>,<allocation>Randomized</allocation>,True,PMC4273321.nxml
PMC2853791,20074000,./NCT0229xxxx/NCT02298569.xml:,<PMID>20074000</PMID>,<allocation>Non-Randomized</allocation>,False,PMC2853791.nxml
PMC4207146,24346292,./NCT0342xxxx/NCT03420209.xml:,<PMID>24346292</PMID>,<allocation>Randomized</allocation>,True,PMC4207146.nxml
PMC4210402,25364117,./NCT0342xxxx/NCT03420209.xml:,<PMID>25364117</PMID>,<allocation>Randomized</allocation>,True,PMC4210402.nxml
PMC3919712,24520333,./NCT0304xxxx/NCT03042624.xml:,<PMID>24520333</PMID>,<allocation>Randomized</allocation>,True,PMC3919712.nxml
PMC3961520,24378898,./NCT0254xxxx/NCT02543125.xml:,<PMID>24378898</PMID>,<allocation>Randomized</allocation>,True,PMC3961520.nxml
PMC3785180,23054457,./NCT0287xxxx/NCT02879799.xml:,<PMID>23054457</PMID>,<allocation>Randomized</allocation>,True,PMC3785180.nxml
PMC4484499,25834170,./NCT0287xxxx/NCT02879799.xml:,<PMID>25834170</PMID>,<allocation>Randomized</allocation>,True,PMC4484499.nxml
PMC2048661,18000538,./NCT0113xxxx/NCT01136850.xml:,<PMID>18000538</PMID>,<allocation>Randomized</allocation>,True,PMC2048661.nxml
PMC3933171,23852093,./NCT0308xxxx/NCT03087149.xml:,<PMID>23852093</PMID>,<allocation>Randomized</allocation>,True,PMC3933171.nxml
PMC2682411,19468902,./NCT0305xxxx/NCT03054610.xml:,<PMID>19468902</PMID>,<allocation>Randomized</allocation>,True,PMC2682411.nxml
PMC2628875,19126239,./NCT0146xxxx/NCT01461187.xml:,<PMID>19126239</PMID>,<allocation>Non-Randomized</allocation>,False,PMC2628875.nxml
PMC3141707,21714904,./NCT0290xxxx/NCT02902770.xml:,<PMID>21714904</PMID>,<allocation>Randomized</allocation>,True,PMC3141707.nxml
PMC3714137,23137151,./NCT0290xxxx/NCT02902770.xml:,<PMID>23137151</PMID>,<allocation>Randomized</allocation>,True,PMC3714137.nxml
PMC3961032,24701420,./NCT0290xxxx/NCT02902770.xml:,<PMID>24701420</PMID>,<allocation>Randomized</allocation>,True,PMC3961032.nxml
PMC3696961,23833593,./NCT0220xxxx/NCT02209233.xml:,<PMID>23833593</PMID>,<allocation>Randomized</allocation>,True,PMC3696961.nxml
PMC3722414,23883565,./NCT0220xxxx/NCT02209233.xml:,<PMID>23883565</PMID>,<allocation>Randomized</allocation>,True,PMC3722414.nxml
PMC2967678,21079698,./NCT0238xxxx/NCT02381717.xml:,<PMID>21079698</PMID>,<allocation>Randomized</allocation>,True,PMC2967678.nxml
PMC4223757,25336055,./NCT0326xxxx/NCT03266445.xml:,<PMID>25336055</PMID>,<allocation>Randomized</allocation>,True,PMC4223757.nxml
PMC2740058,19829877,./NCT0330xxxx/NCT03309410.xml:,<PMID>19829877</PMID>,  study was performed by simple quasi-random allocation in order of admission. The clinical,False,PMC2740058.nxml
PMC3353467,22623894,./NCT0330xxxx/NCT03309410.xml:,<PMID>22623894</PMID>,  study was performed by simple quasi-random allocation in order of admission. The clinical,False,PMC3353467.nxml
PMC4666443,26632351,./NCT0330xxxx/NCT03309410.xml:,<PMID>26632351</PMID>,  study was performed by simple quasi-random allocation in order of admission. The clinical,False,PMC4666443.nxml
PMC3075236,21532748,./NCT0257xxxx/NCT02570347.xml:,<PMID>21532748</PMID>,<allocation>Randomized</allocation>,True,PMC3075236.nxml
PMC3099609,21691528,./NCT0157xxxx/NCT01570413.xml:,<PMID>21691528</PMID>,<allocation>Randomized</allocation>,True,PMC3099609.nxml
